conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,casefolding,cleanedtext,stopwordremoved,stemmingtext,tokenize
595451754931621888,Tue May 05 04:55:35 +0000 2015,0,#News: Ferrari: Kami Tidak Butuh Lewis Hamilton: MARANELLO (DP) Ferrari membantah beredarnya spekulasi bahwa... http://t.co/2IvqYvXKtv,595451754931621888,,,in,Indonesia,0,0,0,https://x.com/The_VR46/status/595451754931621888,1222604826,The_VR46,#news: ferrari: kami tidak butuh lewis hamilton: maranello (dp) ferrari membantah beredarnya spekulasi bahwa... http://t.co/2ivqyvxktv,news  ferrari  kami tidak butuh lewis hamilton  maranello  dp  ferrari membantah beredarnya spekulasi bahwa,news ferrari butuh lewis hamilton maranello dp ferrari membantah beredarnya spekulasi,news ferrari butuh lewis hamilton maranello dp ferrari ban edar spekulasi,"['news', 'ferrari', 'butuh', 'lewis', 'hamilton', 'maranello', 'dp', 'ferrari', 'ban', 'edar', 'spekulasi']"
596000835957456896,Wed May 06 17:17:27 +0000 2015,0,[SPORT] 'Ferrari Tak Butuh Lewis Hamilton' http://t.co/0pjIJIHZaY Olahraga Biar Sehat,596000835957456896,,,in,Bandung Coret,0,0,0,https://x.com/GtxMultitester/status/596000835957456896,2562408504,GtxMultitester,[sport] 'ferrari tak butuh lewis hamilton' http://t.co/0pjijihzay olahraga biar sehat,sport   ferrari tak butuh lewis hamilton   olahraga biar sehat,sport ferrari butuh lewis hamilton olahraga biar sehat,sport ferrari butuh lewis hamilton olahraga biar sehat,"['sport', 'ferrari', 'butuh', 'lewis', 'hamilton', 'olahraga', 'biar', 'sehat']"
596002313891774464,Wed May 06 17:23:19 +0000 2015,0,#BeritaBaru 'Ferrari Tak Butuh Lewis Hamilton': Arrivabene mengaku butuh pembalap muda berbakat. http://t.co/TEh1jrskUN #MentionFollFollback,596002313891774464,,,in,Indonesia,0,0,0,https://x.com/WahyuArifP/status/596002313891774464,902681954,WahyuArifP,#beritabaru 'ferrari tak butuh lewis hamilton': arrivabene mengaku butuh pembalap muda berbakat. http://t.co/teh1jrskun #mentionfollfollback,beritabaru  ferrari tak butuh lewis hamilton   arrivabene mengaku butuh pembalap muda berbakat    mentionfollfollback,beritabaru ferrari butuh lewis hamilton arrivabene mengaku butuh pembalap muda berbakat mentionfollfollback,beritabaru ferrari butuh lewis hamilton arrivabene aku butuh balap muda bakat mentionfollfollback,"['beritabaru', 'ferrari', 'butuh', 'lewis', 'hamilton', 'arrivabene', 'aku', 'butuh', 'balap', 'muda', 'bakat', 'mentionfollfollback']"
595515779098943488,Tue May 05 09:10:00 +0000 2015,0,Ferrari Bantah Bakal Gaet Lewis Hamilton: Pimpinan Scuderia Ferrari Maurizio Arrivabene membantah keras-keras... http://t.co/E2nWeUl32O,595515779098943488,,,in,,0,0,0,https://x.com/_riz_w_/status/595515779098943488,2764735308,_riz_w_,ferrari bantah bakal gaet lewis hamilton: pimpinan scuderia ferrari maurizio arrivabene membantah keras-keras... http://t.co/e2nweul32o,ferrari bantah bakal gaet lewis hamilton  pimpinan scuderia ferrari maurizio arrivabene membantah keras keras,ferrari bantah gaet lewis hamilton pimpinan scuderia ferrari maurizio arrivabene membantah keras keras,ferrari bantah gaet lewis hamilton pimpin scuderia ferrari maurizio arrivabene ban keras keras,"['ferrari', 'bantah', 'gaet', 'lewis', 'hamilton', 'pimpin', 'scuderia', 'ferrari', 'maurizio', 'arrivabene', 'ban', 'keras', 'keras']"
595516784544907264,Tue May 05 09:14:00 +0000 2015,0,Ferrari Bantah Bakal Gaet Lewis Hamilton http://t.co/oR5WcRRbdR,595516784544907264,,,in,,0,0,0,https://x.com/futozes/status/595516784544907264,2952281751,futozes,ferrari bantah bakal gaet lewis hamilton http://t.co/or5wcrrbdr,ferrari bantah bakal gaet lewis hamilton,ferrari bantah gaet lewis hamilton,ferrari bantah gaet lewis hamilton,"['ferrari', 'bantah', 'gaet', 'lewis', 'hamilton']"
595512832256397313,Tue May 05 08:58:17 +0000 2015,0,Ferrari Bantah Bakal Gaet Lewis Hamilton: Pimpinan Scuderia Ferrari Maurizio Arrivabene membantah keras-keras... http://t.co/gNtt0GOxEU,595512832256397313,,,in,Palopo,0,0,0,https://x.com/Alkhyiii/status/595512832256397313,346171981,Alkhyiii,ferrari bantah bakal gaet lewis hamilton: pimpinan scuderia ferrari maurizio arrivabene membantah keras-keras... http://t.co/gntt0goxeu,ferrari bantah bakal gaet lewis hamilton  pimpinan scuderia ferrari maurizio arrivabene membantah keras keras,ferrari bantah gaet lewis hamilton pimpinan scuderia ferrari maurizio arrivabene membantah keras keras,ferrari bantah gaet lewis hamilton pimpin scuderia ferrari maurizio arrivabene ban keras keras,"['ferrari', 'bantah', 'gaet', 'lewis', 'hamilton', 'pimpin', 'scuderia', 'ferrari', 'maurizio', 'arrivabene', 'ban', 'keras', 'keras']"
586454324881965057,Fri Apr 10 09:03:01 +0000 2015,1,FP2: Lewis P1 but Ferrari not far behind - http://t.co/qUvfEOaNwe http://t.co/LEcHcCK9hQ,586454324881965057,https://pbs.twimg.com/media/CCOBGeiUgAEc1OT.jpg,,in,,0,0,1,https://x.com/F1totheMaX/status/586454324881965057,3091342635,F1totheMaX,fp2: lewis p1 but ferrari not far behind - http://t.co/quvfeoanwe http://t.co/lechcck9hq,fp  lewis p but ferrari not far behind,fp lewis p but ferrari not far behind,fp lewis p but ferrari not far behind,"['fp', 'lewis', 'p', 'but', 'ferrari', 'not', 'far', 'behind']"
587174174596055042,Sun Apr 12 08:43:27 +0000 2015,1,Keputusan perlumbaan F1 Grand Prix China: 1. Lewis Hamilton (Mercedes). 2. Nico Rosberg (Mercedes) 3. Sebastian Vettel (Ferrari),587174174596055042,,,in,Malaysia,0,0,3,https://x.com/mstaronline/status/587174174596055042,28749269,mstaronline,keputusan perlumbaan f1 grand prix china: 1. lewis hamilton (mercedes). 2. nico rosberg (mercedes) 3. sebastian vettel (ferrari),keputusan perlumbaan f grand prix china    lewis hamilton  mercedes     nico rosberg  mercedes    sebastian vettel  ferrari,keputusan perlumbaan f grand prix china lewis hamilton mercedes nico rosberg mercedes sebastian vettel ferrari,putus perlumbaan f grand prix china lewis hamilton mercedes nico rosberg mercedes sebastian vettel ferrari,"['putus', 'perlumbaan', 'f', 'grand', 'prix', 'china', 'lewis', 'hamilton', 'mercedes', 'nico', 'rosberg', 'mercedes', 'sebastian', 'vettel', 'ferrari']"
589049421750370306,Fri Apr 17 12:55:00 +0000 2015,0,Lewis Hamilton memprediksi Scuderia Ferrari akan menyulitkan Mercedes di GP Bahrain. http://t.co/wxnTMU4DMs,589049421750370306,,,in,"Central Java, Indonesia",0,0,0,https://x.com/kontenkamil/status/589049421750370306,2323412713,kontenkamil,lewis hamilton memprediksi scuderia ferrari akan menyulitkan mercedes di gp bahrain. http://t.co/wxntmu4dms,lewis hamilton memprediksi scuderia ferrari akan menyulitkan mercedes di gp bahrain,lewis hamilton memprediksi scuderia ferrari menyulitkan mercedes gp bahrain,lewis hamilton prediksi scuderia ferrari sulit mercedes gp bahrain,"['lewis', 'hamilton', 'prediksi', 'scuderia', 'ferrari', 'sulit', 'mercedes', 'gp', 'bahrain']"
589088268546875393,Fri Apr 17 15:29:22 +0000 2015,1,#F1 Lewis to Ferrari....??? #F1Rumours http://t.co/ZXmC88zIOx,589088268546875393,,,in,"Montr̩al, Qu̩bec",0,0,0,https://x.com/GPTravelerMedia/status/589088268546875393,203161338,GPTravelerMedia,#f1 lewis to ferrari....??? #f1rumours http://t.co/zxmc88ziox,f lewis to ferrari         frumours,f lewis to ferrari frumours,f lewis to ferrari frumours,"['f', 'lewis', 'to', 'ferrari', 'frumours']"
586937120973053953,Sat Apr 11 17:01:29 +0000 2015,0,Hamilton Waspadai Ancaman Ferrari - Pebalap Mercedes Lewis Hamilton tidak over percaya diri usai mengamankan pole ... http://t.co/Hq6Oi36nAW,586937120973053953,,,in,"Jakarta, Indonesia",0,0,0,https://x.com/UangTeman/status/586937120973053953,2762376031,UangTeman,hamilton waspadai ancaman ferrari - pebalap mercedes lewis hamilton tidak over percaya diri usai mengamankan pole ... http://t.co/hq6oi36naw,hamilton waspadai ancaman ferrari   pebalap mercedes lewis hamilton tidak over percaya diri usai mengamankan pole,hamilton waspadai ancaman ferrari pebalap mercedes lewis hamilton over percaya mengamankan pole,hamilton waspada ancam ferrari balap mercedes lewis hamilton over percaya aman pole,"['hamilton', 'waspada', 'ancam', 'ferrari', 'balap', 'mercedes', 'lewis', 'hamilton', 'over', 'percaya', 'aman', 'pole']"
582161318892826624,Sun Mar 29 12:44:09 +0000 2015,0,#InfoBola Kalah Hamilton Ucapkan Selamat pada Ferrari-Vettel: Lewis Hamilton memilih untuk bersikap legawa da... http://t.co/dAqVz4t7xY,582161318892826624,,,in,East Prussia,0,0,0,https://x.com/prazz_knoxville/status/582161318892826624,772401577,prazz_knoxville,#infobola kalah hamilton ucapkan selamat pada ferrari-vettel: lewis hamilton memilih untuk bersikap legawa da... http://t.co/daqvz4t7xy,infobola kalah hamilton ucapkan selamat pada ferrari vettel  lewis hamilton memilih untuk bersikap legawa da,infobola kalah hamilton ucapkan selamat ferrari vettel lewis hamilton memilih bersikap legawa da,infobola kalah hamilton ucap selamat ferrari vettel lewis hamilton pilih sikap legawa da,"['infobola', 'kalah', 'hamilton', 'ucap', 'selamat', 'ferrari', 'vettel', 'lewis', 'hamilton', 'pilih', 'sikap', 'legawa', 'da']"
587182042959384576,Sun Apr 12 09:14:43 +0000 2015,0,#oto F1 China 2015: Lewis Hamilton Pecundangi Duo Ferrari http://t.co/14WxkmTFFd #AutoTekno,587182042959384576,,,in,Indonesia,0,0,0,https://x.com/autotekno/status/587182042959384576,1578037213,autotekno,#oto f1 china 2015: lewis hamilton pecundangi duo ferrari http://t.co/14wxkmtffd #autotekno,oto f china   lewis hamilton pecundangi duo ferrari   autotekno,oto f china lewis hamilton pecundangi duo ferrari autotekno,oto f china lewis hamilton cundang duo ferrari autotekno,"['oto', 'f', 'china', 'lewis', 'hamilton', 'cundang', 'duo', 'ferrari', 'autotekno']"
586715384775966720,Sat Apr 11 02:20:23 +0000 2015,0,#berita Lewis Hamilton menyebut Ferrari sebagai ancaman pada gelaran GP China http://t.co/xwomztjAnA,586715384775966720,,,in,Pekanbaru,0,0,0,https://x.com/pisangungupku/status/586715384775966720,2362517983,pisangungupku,#berita lewis hamilton menyebut ferrari sebagai ancaman pada gelaran gp china http://t.co/xwomztjana,berita lewis hamilton menyebut ferrari sebagai ancaman pada gelaran gp china,berita lewis hamilton menyebut ferrari ancaman gelaran gp china,berita lewis hamilton sebut ferrari ancam gelar gp china,"['berita', 'lewis', 'hamilton', 'sebut', 'ferrari', 'ancam', 'gelar', 'gp', 'china']"
587180867468054528,Sun Apr 12 09:10:02 +0000 2015,0,F1 China 2015: Lewis Hamilton Pecundangi Duo Ferrari http://t.co/wuBB9UNbJ7 #1beritaotomotif #otomotif http://t.co/XQwWb9QOsG,587180867468054528,https://pbs.twimg.com/media/CCYV400WgAEseH4.jpg,,in,DKI Jakarta,0,0,0,https://x.com/1beritaotomotif/status/587180867468054528,2468984760,1beritaotomotif,f1 china 2015: lewis hamilton pecundangi duo ferrari http://t.co/wubb9unbj7 #1beritaotomotif #otomotif http://t.co/xqwwb9qosg,f china   lewis hamilton pecundangi duo ferrari   beritaotomotif  otomotif,f china lewis hamilton pecundangi duo ferrari beritaotomotif otomotif,f china lewis hamilton cundang duo ferrari beritaotomotif otomotif,"['f', 'china', 'lewis', 'hamilton', 'cundang', 'duo', 'ferrari', 'beritaotomotif', 'otomotif']"
588970842148573185,Fri Apr 17 07:42:45 +0000 2015,0,#Sport #OpenFollow Perseteruan Duo Mercedes Bukah Berkah Ferrari: Perseteruan Lewis Hamilton d... http://t.co/5ChCSkGFSa #TeamFollowBack,588970842148573185,,,in,Hottest,0,0,0,https://x.com/jwy_es/status/588970842148573185,2239487215,jwy_es,#sport #openfollow perseteruan duo mercedes bukah berkah ferrari: perseteruan lewis hamilton d... http://t.co/5chcskgfsa #teamfollowback,sport  openfollow perseteruan duo mercedes bukah berkah ferrari  perseteruan lewis hamilton d      teamfollowback,sport openfollow perseteruan duo mercedes bukah berkah ferrari perseteruan lewis hamilton d teamfollowback,sport openfollow seteru duo mercedes bukah berkah ferrari seteru lewis hamilton d teamfollowback,"['sport', 'openfollow', 'seteru', 'duo', 'mercedes', 'bukah', 'berkah', 'ferrari', 'seteru', 'lewis', 'hamilton', 'd', 'teamfollowback']"
586715443106201601,Sat Apr 11 02:20:36 +0000 2015,0,#SeputarRiau Lewis Hamilton Waspadai Ferrari http://t.co/yl1dzLUr2Y via [tribun],586715443106201601,,,in,Riau PekanBaru,0,0,0,https://x.com/InfoRiau_/status/586715443106201601,3022859070,InfoRiau_,#seputarriau lewis hamilton waspadai ferrari http://t.co/yl1dzlur2y via [tribun],seputarriau lewis hamilton waspadai ferrari  via  tribun,seputarriau lewis hamilton waspadai ferrari via tribun,seputarriau lewis hamilton waspada ferrari via tribun,"['seputarriau', 'lewis', 'hamilton', 'waspada', 'ferrari', 'via', 'tribun']"
582160908710875137,Sun Mar 29 12:42:31 +0000 2015,0,Kalah Hamilton Ucapkan Selamat pada Ferrari-Vettel: Lewis Hamilton memilih untuk bersikap legawa dan sportif ... http://t.co/7CItJKGW9d,582160908710875137,,,in,Indonesia,0,0,0,https://x.com/WahyuArifP/status/582160908710875137,902681954,WahyuArifP,kalah hamilton ucapkan selamat pada ferrari-vettel: lewis hamilton memilih untuk bersikap legawa dan sportif ... http://t.co/7citjkgw9d,kalah hamilton ucapkan selamat pada ferrari vettel  lewis hamilton memilih untuk bersikap legawa dan sportif,kalah hamilton ucapkan selamat ferrari vettel lewis hamilton memilih bersikap legawa sportif,kalah hamilton ucap selamat ferrari vettel lewis hamilton pilih sikap legawa sportif,"['kalah', 'hamilton', 'ucap', 'selamat', 'ferrari', 'vettel', 'lewis', 'hamilton', 'pilih', 'sikap', 'legawa', 'sportif']"
582198332866453506,Sun Mar 29 15:11:13 +0000 2015,0,Vettel Juara Lewis Hamilton Runner-Up *Ferrari Juara Setelah 2013 #sportekspres,582198332866453506,,,in,"Cianjur, Indonesia",0,0,0,https://x.com/cianjurekspres/status/582198332866453506,393493493,cianjurekspres,vettel juara lewis hamilton runner-up *ferrari juara setelah 2013 #sportekspres,vettel juara lewis hamilton runner up  ferrari juara setelah   sportekspres,vettel juara lewis hamilton runner up ferrari juara sportekspres,vettel juara lewis hamilton runner up ferrari juara sportekspres,"['vettel', 'juara', 'lewis', 'hamilton', 'runner', 'up', 'ferrari', 'juara', 'sportekspres']"
586451924083322880,Fri Apr 10 08:53:29 +0000 2015,0,FP2: Lewis P1 but Ferrari not far behind http://t.co/eU6JGUoceK #f1 #planetf1,586451924083322880,,,in,,0,0,1,https://x.com/f1rightnow/status/586451924083322880,95274145,f1rightnow,fp2: lewis p1 but ferrari not far behind http://t.co/eu6jguocek #f1 #planetf1,fp  lewis p but ferrari not far behind   f  planetf,fp lewis p but ferrari not far behind f planetf,fp lewis p but ferrari not far behind f planetf,"['fp', 'lewis', 'p', 'but', 'ferrari', 'not', 'far', 'behind', 'f', 'planetf']"
587182061368184832,Sun Apr 12 09:14:47 +0000 2015,0,#News: F1 China 2015: Lewis Hamilton Pecundangi Duo Ferrari: SHANGHAI (DP) Lewis Hamilton sukses mempertahan... http://t.co/iADIegRq2n,587182061368184832,,,in,Indonesia,0,0,0,https://x.com/The_VR46/status/587182061368184832,1222604826,The_VR46,#news: f1 china 2015: lewis hamilton pecundangi duo ferrari: shanghai (dp) lewis hamilton sukses mempertahan... http://t.co/iadiegrq2n,news  f china   lewis hamilton pecundangi duo ferrari  shanghai  dp  lewis hamilton sukses mempertahan,news f china lewis hamilton pecundangi duo ferrari shanghai dp lewis hamilton sukses mempertahan,news f china lewis hamilton cundang duo ferrari shanghai dp lewis hamilton sukses tahan,"['news', 'f', 'china', 'lewis', 'hamilton', 'cundang', 'duo', 'ferrari', 'shanghai', 'dp', 'lewis', 'hamilton', 'sukses', 'tahan']"
582151146933882880,Sun Mar 29 12:03:43 +0000 2015,0,#VENEWS Gagal Menang di Malaysia Hamilton Akui Ferrari Lebih Cepat: Lewis Hamilton mengaku http://t.co/0vpHEnAwgc,582151146933882880,,,in,Sulawesi Selatan - 61 UHF,0,0,0,https://x.com/vechannel61/status/582151146933882880,2294636558,vechannel61,#venews gagal menang di malaysia hamilton akui ferrari lebih cepat: lewis hamilton mengaku http://t.co/0vphenawgc,venews gagal menang di malaysia hamilton akui ferrari lebih cepat  lewis hamilton mengaku,venews gagal menang malaysia hamilton akui ferrari cepat lewis hamilton mengaku,venews gagal menang malaysia hamilton aku ferrari cepat lewis hamilton aku,"['venews', 'gagal', 'menang', 'malaysia', 'hamilton', 'aku', 'ferrari', 'cepat', 'lewis', 'hamilton', 'aku']"
589062916717940737,Fri Apr 17 13:48:38 +0000 2015,0,Ferrari Akan Menyulitkan di Bahrain: Lewis Hamilton memprediksi Scuderia Ferrari akan menyulitkan Mercedes di ... http://t.co/pqaROSp5Vm,589062916717940737,,,in,Indonesia,0,0,0,https://x.com/rexi_ti/status/589062916717940737,2384700384,rexi_ti,ferrari akan menyulitkan di bahrain: lewis hamilton memprediksi scuderia ferrari akan menyulitkan mercedes di ... http://t.co/pqarosp5vm,ferrari akan menyulitkan di bahrain  lewis hamilton memprediksi scuderia ferrari akan menyulitkan mercedes di,ferrari menyulitkan bahrain lewis hamilton memprediksi scuderia ferrari menyulitkan mercedes,ferrari sulit bahrain lewis hamilton prediksi scuderia ferrari sulit mercedes,"['ferrari', 'sulit', 'bahrain', 'lewis', 'hamilton', 'prediksi', 'scuderia', 'ferrari', 'sulit', 'mercedes']"
582152883438682112,Sun Mar 29 12:10:37 +0000 2015,0,Beaten Lewis Hamilton applauds Ferrari Sebastian Vettel in Malaysia http://t.co/c6MpeqA5ZE #HatsForward,582152883438682112,,,in,,0,0,0,https://x.com/tonituler/status/582152883438682112,222853186,tonituler,beaten lewis hamilton applauds ferrari sebastian vettel in malaysia http://t.co/c6mpeqa5ze #hatsforward,beaten lewis hamilton applauds ferrari sebastian vettel in malaysia   hatsforward,beaten lewis hamilton applauds ferrari sebastian vettel in malaysia hatsforward,beaten lewis hamilton applauds ferrari sebastian vettel in malaysia hatsforward,"['beaten', 'lewis', 'hamilton', 'applauds', 'ferrari', 'sebastian', 'vettel', 'in', 'malaysia', 'hatsforward']"
586652403111305216,Fri Apr 10 22:10:07 +0000 2015,0,Lewis Hamilton Anggap Ferrari Sebagai Ancaman http://t.co/dK42n2PCb5,586652403111305216,,,in,Indonesia,0,0,0,https://x.com/indobc_id/status/586652403111305216,165466696,indobc_id,lewis hamilton anggap ferrari sebagai ancaman http://t.co/dk42n2pcb5,lewis hamilton anggap ferrari sebagai ancaman,lewis hamilton anggap ferrari ancaman,lewis hamilton anggap ferrari ancam,"['lewis', 'hamilton', 'anggap', 'ferrari', 'ancam']"
586942349730643968,Sat Apr 11 17:22:15 +0000 2015,0,#bolanews Hamilton Waspadai Ancaman Ferrari: Pebalap Mercedes Lewis Hamilton tidak over percaya d... http://t.co/1D9bgN4d0O #justfolback,586942349730643968,,,in,Indonesia,0,0,0,https://x.com/sirait/status/586942349730643968,301823572,sirait,#bolanews hamilton waspadai ancaman ferrari: pebalap mercedes lewis hamilton tidak over percaya d... http://t.co/1d9bgn4d0o #justfolback,bolanews hamilton waspadai ancaman ferrari  pebalap mercedes lewis hamilton tidak over percaya d      justfolback,bolanews hamilton waspadai ancaman ferrari pebalap mercedes lewis hamilton over percaya d justfolback,bolanews hamilton waspada ancam ferrari balap mercedes lewis hamilton over percaya d justfolback,"['bolanews', 'hamilton', 'waspada', 'ancam', 'ferrari', 'balap', 'mercedes', 'lewis', 'hamilton', 'over', 'percaya', 'd', 'justfolback']"
582102357401575424,Sun Mar 29 08:49:51 +0000 2015,0,Lewis/Mercedes vs. Seb/Ferrari in 2015? Delicious #F1 http://t.co/tCqEQyhr1X,582102357401575424,,,in,,0,0,0,https://x.com/mattspivey91/status/582102357401575424,391798855,mattspivey91,lewis/mercedes vs. seb/ferrari in 2015? delicious #f1 http://t.co/tcqeqyhr1x,lewis mercedes vs  seb ferrari in   delicious  f,lewis mercedes vs seb ferrari in delicious f,lewis mercedes vs seb ferrari in delicious f,"['lewis', 'mercedes', 'vs', 'seb', 'ferrari', 'in', 'delicious', 'f']"
577150068404436992,Sun Mar 15 16:51:13 +0000 2015,1,Tremendo podium en Australia F1: Lewis Hamilton (1) Niko Rodsberg (2) Sebastian Vettel (3) en Ferrari. Mercedes 1 y2 http://t.co/EHotZhVkT7,577150068404436992,https://pbs.twimg.com/media/CAJy2aXWAAEE3Kf.jpg,,in,"Cali, Colombia",0,1,2,https://x.com/falavi2005/status/577150068404436992,187405573,falavi2005,tremendo podium en australia f1: lewis hamilton (1) niko rodsberg (2) sebastian vettel (3) en ferrari. mercedes 1 y2 http://t.co/ehotzhvkt7,tremendo podium en australia f  lewis hamilton    niko rodsberg    sebastian vettel    en ferrari  mercedes  y,tremendo podium en australia f lewis hamilton niko rodsberg sebastian vettel en ferrari mercedes y,tremendo podium en australia f lewis hamilton niko rodsberg sebastian vettel en ferrari mercedes y,"['tremendo', 'podium', 'en', 'australia', 'f', 'lewis', 'hamilton', 'niko', 'rodsberg', 'sebastian', 'vettel', 'en', 'ferrari', 'mercedes', 'y']"
582101863006228480,Sun Mar 29 08:47:53 +0000 2015,0,#GPMalasia 1.- Sebastian Vettel (Ferrari) 2.- Lewis Hamilton (Mercedes) 3.- Nico Rosberg (Mercedes) Yujuuuu #ForzaFerrari #fb,582101863006228480,,,in,Celaya Guanajuato,0,0,0,https://x.com/laloFT13/status/582101863006228480,96783440,laloFT13,#gpmalasia 1.- sebastian vettel (ferrari) 2.- lewis hamilton (mercedes) 3.- nico rosberg (mercedes) yujuuuu #forzaferrari #fb,gpmalasia    sebastian vettel  ferrari     lewis hamilton  mercedes     nico rosberg  mercedes  yujuuuu  forzaferrari  fb,gpmalasia sebastian vettel ferrari lewis hamilton mercedes nico rosberg mercedes yujuuuu forzaferrari fb,gpmalasia sebastian vettel ferrari lewis hamilton mercedes nico rosberg mercedes yujuuuu forzaferrari fb,"['gpmalasia', 'sebastian', 'vettel', 'ferrari', 'lewis', 'hamilton', 'mercedes', 'nico', 'rosberg', 'mercedes', 'yujuuuu', 'forzaferrari', 'fb']"
582101451750535168,Sun Mar 29 08:46:15 +0000 2015,3,GP Malaysia di Sepang tuntas dengan Sebastian Vettel dari Ferrari menjadi pemenang! Lewis Hamilton dan Nico Rosberg melengkapi podium,582101451750535168,,,in,Jakarta,0,7,48,https://x.com/detiksport/status/582101451750535168,135783107,detiksport,gp malaysia di sepang tuntas dengan sebastian vettel dari ferrari menjadi pemenang! lewis hamilton dan nico rosberg melengkapi podium,gp malaysia di sepang tuntas dengan sebastian vettel dari ferrari menjadi pemenang  lewis hamilton dan nico rosberg melengkapi podium,gp malaysia sepang tuntas sebastian vettel ferrari pemenang lewis hamilton nico rosberg melengkapi podium,gp malaysia sepang tuntas sebastian vettel ferrari menang lewis hamilton nico rosberg lengkap podium,"['gp', 'malaysia', 'sepang', 'tuntas', 'sebastian', 'vettel', 'ferrari', 'menang', 'lewis', 'hamilton', 'nico', 'rosberg', 'lengkap', 'podium']"
581473140791967744,Fri Mar 27 15:09:34 +0000 2015,0,Sepang #FP2: Lewis #Hamilton davanti #Ferrari molto vicina .. http://t.co/lwetJ7VhYE #MalaysiaGP http://t.co/VnCZ9GXQif,581473140791967744,https://pbs.twimg.com/media/CBHOvUbWYAAUU62.jpg,,in,Italia,0,0,0,https://x.com/TweetByWire/status/581473140791967744,2192762762,TweetByWire,sepang #fp2: lewis #hamilton davanti #ferrari molto vicina .. http://t.co/lwetj7vhye #malaysiagp http://t.co/vncz9gxqif,sepang  fp  lewis  hamilton davanti  ferrari molto vicina      malaysiagp,sepang fp lewis hamilton davanti ferrari molto vicina malaysiagp,sepang fp lewis hamilton davanti ferrari molto vicina malaysiagp,"['sepang', 'fp', 'lewis', 'hamilton', 'davanti', 'ferrari', 'molto', 'vicina', 'malaysiagp']"
581870165501034496,Sat Mar 28 17:27:12 +0000 2015,0,Asi largaran en Malasia F1: 1.-Lewis Hamilton (Mercedes) 2.-Sebastian Vettel (Ferrari) 3.-Nico Rosberg (Mercedes). 4.-D.Ricciardo (Red Bull),581870165501034496,,,in,"Santiago, Rep̼blica Dominicana",0,1,0,https://x.com/rollingfermin/status/581870165501034496,197527526,rollingfermin,asi largaran en malasia f1: 1.-lewis hamilton (mercedes) 2.-sebastian vettel (ferrari) 3.-nico rosberg (mercedes). 4.-d.ricciardo (red bull),asi largaran en malasia f    lewis hamilton  mercedes    sebastian vettel  ferrari    nico rosberg  mercedes     d ricciardo  red bull,asi largaran en malasia f lewis hamilton mercedes sebastian vettel ferrari nico rosberg mercedes d ricciardo red bull,asi largaran en malasia f lewis hamilton mercedes sebastian vettel ferrari nico rosberg mercedes d ricciardo red bull,"['asi', 'largaran', 'en', 'malasia', 'f', 'lewis', 'hamilton', 'mercedes', 'sebastian', 'vettel', 'ferrari', 'nico', 'rosberg', 'mercedes', 'd', 'ricciardo', 'red', 'bull']"
577053288970883074,Sun Mar 15 10:26:39 +0000 2015,0,Hamilton berharap Mercedes disaingi Ferrari: Lewis Hamilton mengatakan Ferrari bisa menyaingi Mercedes tahun ini kendati tertinggal 3...,577053288970883074,,,in,,0,0,0,https://x.com/Daddy_Ronnii/status/577053288970883074,628381901,Daddy_Ronnii,hamilton berharap mercedes disaingi ferrari: lewis hamilton mengatakan ferrari bisa menyaingi mercedes tahun ini kendati tertinggal 3...,hamilton berharap mercedes disaingi ferrari  lewis hamilton mengatakan ferrari bisa menyaingi mercedes tahun ini kendati tertinggal,hamilton berharap mercedes disaingi ferrari lewis hamilton ferrari menyaingi mercedes kendati tertinggal,hamilton harap mercedes saing ferrari lewis hamilton ferrari saing mercedes kendati tinggal,"['hamilton', 'harap', 'mercedes', 'saing', 'ferrari', 'lewis', 'hamilton', 'ferrari', 'saing', 'mercedes', 'kendati', 'tinggal']"
582101180811182080,Sun Mar 29 08:45:11 +0000 2015,0,Malaysian GP: 1. Sebastian Vettel (Ferrari) 2. Lewis Hamilton (Mercedes) 3. Nico Rosberg (Mercedes). #F1,582101180811182080,,,in,,0,0,0,https://x.com/MihaZakelj/status/582101180811182080,355420517,MihaZakelj,malaysian gp: 1. sebastian vettel (ferrari) 2. lewis hamilton (mercedes) 3. nico rosberg (mercedes). #f1,malaysian gp    sebastian vettel  ferrari    lewis hamilton  mercedes    nico rosberg  mercedes    f,malaysian gp sebastian vettel ferrari lewis hamilton mercedes nico rosberg mercedes f,malaysian gp sebastian vettel ferrari lewis hamilton mercedes nico rosberg mercedes f,"['malaysian', 'gp', 'sebastian', 'vettel', 'ferrari', 'lewis', 'hamilton', 'mercedes', 'nico', 'rosberg', 'mercedes', 'f']"
