"conversation_id_str,""created_at"",""favorite_count"",""full_text"",""id_str"",""image_url"",""in_reply_to_screen_name"",""lang"",""location"",""quote_count"",""reply_count"",""retweet_count"",""tweet_url"",""user_id_str"",""username""";;;;;;;;;;;
"1773702193545466244,""Fri Mar 29 13:35:31 +0000 2024"",""0"",""@forhervision @LewisHamilton gakenapanapa lewismah"",""1773705549626179849"","""",""forhervision"",""in"","""",""0"",""0"",""0"",""https://twitter.com/deerleewis/status/1773705549626179849"",""990005975888220160"",""deerleewis""";;;;;;;;;;;
"1773702193545466244,""Fri Mar 29 13:26:53 +0000 2024"",""0"",""@deerleewis @LewisHamilton kenapa dia"",""1773703377928744961"","""",""deerleewis"",""in"",""🩷💜💙"",""0"",""1"",""0"",""https://twitter.com/forhervision/status/1773703377928744961"",""1720340370863898624"",""forhervision""";;;;;;;;;;;
"1773702193545466244,""Fri Mar 29 13:22:11 +0000 2024"",""0"",""sorry deh kalo ga aktif dulu ada hati yang harus aku pasang kembali setelah di obrak abrik cowo 2001 maafin @LewisHamilton"",""1773702193545466244"","""","""",""in"","""",""0"",""3"",""0"",""https://twitter.com/deerleewis/status/1773702193545466244"",""990005975888220160"",""deerleewis""";;;;;;;;;;;
"1773702096207917115,""Fri Mar 29 13:21:48 +0000 2024"",""5"",""gli altri: lewis hamilton: "",""1773702096207917115"","""","""",""in"",""She/her aroace  16 55 "",""0"",""1"",""0"",""https://twitter.com/sunkoroleva_/status/1773702096207917115"",""1321052664428462086"",""sunkoroleva_""";;;;;;;;;;;
"1773689670687195456,""Fri Mar 29 12:32:25 +0000 2024"",""1"",""Dua Lipa and Lewis Hamilton!"",""1773689670687195456"","""","""",""in"",""Motor City, MI"",""0"",""0"",""0"",""https://twitter.com/AaronSlam33/status/1773689670687195456"",""411146670"",""AaronSlam33""";;;;;;;;;;;
"1773688787526205748,""Fri Mar 29 12:28:55 +0000 2024"",""1"",""Lewis Hamilton serving cunt la saga eterna"",""1773688787526205748"","""","""",""in"",""Madrid, Spain"",""0"",""1"",""0"",""https://twitter.com/cielochirifulo/status/1773688787526205748"",""898677920968957952"",""cielochirifulo""";;;;;;;;;;;
"1773686543225410007,""Fri Mar 29 12:20:00 +0000 2024"",""0"",""Akhirnya udah gak diganggu LEWIS HAMILTON lagi."",""1773686543225410007"","""","""",""in"","""",""0"",""0"",""1"",""https://twitter.com/albon6sf/status/1773686543225410007"",""1407710473"",""albon6sf""";;;;;;;;;;;
"1773684263990317087,""Fri Mar 29 12:10:56 +0000 2024"",""11"",""Lewis hamilton."",""1773684263990317087"","""","""",""in"",""she/her • 00'"",""0"",""3"",""1"",""https://twitter.com/TENDl0R/status/1773684263990317087"",""4164422715"",""TENDl0R""";;;;;;;;;;;
"1773680923029971037,""Fri Mar 29 11:57:40 +0000 2024"",""5"",""#F1: Menurut Sebastian Vettel di awal-awal masa kerja di Ferrari pada musim 2025 nanti Lewis Hamilton pasti akan sedikit kesulitan dan perlu beradaptasi dengan lingkungan dan budaya kerja yang sangat berbeda di Italia https://t.co/DTZhWe1f1p"",""1773680923029971037"","""","""",""in"",""Jakarta, Indonesia"",""0"",""1"",""0"",""https://twitter.com/RF1_Racing/status/1773680923029971037"",""148798002"",""RF1_Racing""";;;;;;;;;;;
"1773679886864945463,""Fri Mar 29 11:53:33 +0000 2024"",""11"",""bom dia lewis hamilton um beijo lewis hamilton saudades lewis hamilton"",""1773679886864945463"","""","""",""in"",""hopejikook"",""0"",""0"",""3"",""https://twitter.com/laughszarry/status/1773679886864945463"",""851504994"",""laughszarry""";;;;;;;;;;;
"1773319617437434158,""Fri Mar 29 11:28:00 +0000 2024"",""0"",""@tracingpoint Lewis Hamilton again"",""1773673460289482806"","""",""tracingpoint"",""in"",""Johannesburg"",""0"",""0"",""0"",""https://twitter.com/mthembisithole/status/1773673460289482806"",""106455486"",""mthembisithole""";;;;;;;;;;;
"1773516952306176474,""Fri Mar 29 11:09:28 +0000 2024"",""0"",""@i2iry Lewis Hamilton"",""1773668793694220708"","""",""i2iry"",""in"",""Roma, Lazio 🦅"",""0"",""0"",""0"",""https://twitter.com/flamanc24/status/1773668793694220708"",""321885054"",""flamanc24""";;;;;;;;;;;
"1773667032380166161,""Fri Mar 29 11:02:28 +0000 2024"",""81"","" 2023 Sezonu Lewis Hamilton Wallpaper https://t.co/jPjcWQu70Y"",""1773667032380166161"",""https://pbs.twimg.com/media/GJ1UwVPWQAARmZ1.jpg"","""",""in"",""Türkiye"",""0"",""1"",""5"",""https://twitter.com/MercedesAMGTR/status/1773667032380166161"",""1545180063460638720"",""MercedesAMGTR""";;;;;;;;;;;
"1773654331637764472,""Fri Mar 29 10:12:00 +0000 2024"",""45"",""2020 Portugal GP Lewis Hamilton - Mercedes https://t.co/p9gPBUtP3m"",""1773654331637764472"",""https://pbs.twimg.com/media/GJ07fAfWgAA14yt.jpg"","""",""in"",""Hungary"",""0"",""0"",""3"",""https://twitter.com/F1inthe2010s1/status/1773654331637764472"",""1232320390803918848"",""F1inthe2010s1""";;;;;;;;;;;
"1773610022158671929,""Fri Mar 29 10:07:20 +0000 2024"",""1"",""@akinanozomi kmk bawak kereta kecik ya kedak bawak Ferrari kalah Lewis Hamilton tek"",""1773653157987381361"","""",""akinanozomi"",""in"",""HERE AT TERRA 🍉"",""0"",""1"",""0"",""https://twitter.com/yelineheartz/status/1773653157987381361"",""1266797424615370753"",""yelineheartz""";;;;;;;;;;;
"1773640066910359588,""Fri Mar 29 09:15:19 +0000 2024"",""0"",""Oyyy lagi puasa bang @LewisHamilton"",""1773640066910359588"","""","""",""in"",""Hogwarts"",""0"",""0"",""0"",""https://twitter.com/shofauh1/status/1773640066910359588"",""1970794316"",""shofauh1""";;;;;;;;;;;
"1773645938839400699,""Fri Mar 29 09:38:39 +0000 2024"",""0"",""DAVID FUCKING BECKHAM LEWIS HAMILTON E VIRGIL VAN DIJK moram em outro planeta."",""1773645938839400699"","""","""",""in"","""",""0"",""0"",""0"",""https://twitter.com/PatrickDDD21/status/1773645938839400699"",""1306610314553815040"",""PatrickDDD21""";;;;;;;;;;;
"1773634318377640424,""Fri Mar 29 08:53:01 +0000 2024"",""0"",""Tapi bukanya sambil dipangku sama LEWIS HAMILTON."",""1773634456709951835"","""",""shofauh1"",""in"",""Hogwarts"",""0"",""0"",""0"",""https://twitter.com/shofauh1/status/1773634456709951835"",""1970794316"",""shofauh1""";;;;;;;;;;;
"1773366912656797760,""Fri Mar 29 08:48:40 +0000 2024"",""0"",""@albonisme Tolong req in lewis hamilton sekalian malah kocak"",""1773633362717983113"","""",""albonisme"",""in"",""Kantō, Tochigi"",""0"",""0"",""0"",""https://twitter.com/Estehmaaaanis/status/1773633362717983113"",""1401148516215377921"",""Estehmaaaanis""";;;;;;;;;;;
"1773597425090834512,""Fri Mar 29 06:25:52 +0000 2024"",""24"",""Lewis Hamilton: https://t.co/AzPFIQ3864"",""1773597425090834512"",""https://pbs.twimg.com/media/GJ0VdNJaMAAvpaP.jpg"","""",""in"",""🇬🇧🇵🇭 she/her"",""0"",""0"",""1"",""https://twitter.com/jdelordi/status/1773597425090834512"",""1696249868044599296"",""jdelordi""";;;;;;;;;;;
"1773596464121254162,""Fri Mar 29 06:22:03 +0000 2024"",""0"",""BELUM SIAP PISAH https://t.co/oabdYOPBxJ"",""1773596464121254162"",""https://pbs.twimg.com/media/GJ0UlGHbMAAxmD-.jpg"","""",""in"","""",""0"",""0"",""0"",""https://twitter.com/lewis5sf/status/1773596464121254162"",""1660474981883715584"",""lewis5sf""";;;;;;;;;;;
"1773591716169195884,""Fri Mar 29 06:19:11 +0000 2024"",""0"",""@carlosainz4sf bukber tiap hari bgsttttt"",""1773595743342727297"","""",""carlosainz4sf"",""in"","""",""0"",""0"",""0"",""https://twitter.com/lewis5sf/status/1773595743342727297"",""1660474981883715584"",""lewis5sf""";;;;;;;;;;;
"1773594126665089237,""Fri Mar 29 06:18:03 +0000 2024"",""0"",""@pecco7sf aku enggak"",""1773595455722573966"","""",""pecco7sf"",""in"","""",""0"",""0"",""0"",""https://twitter.com/lewis5sf/status/1773595455722573966"",""1660474981883715584"",""lewis5sf""";;;;;;;;;;;
"1773595426978943292,""Fri Mar 29 06:17:56 +0000 2024"",""0"",""hari terakhir"",""1773595426978943292"","""","""",""in"","""",""0"",""2"",""0"",""https://twitter.com/lewis5sf/status/1773595426978943292"",""1660474981883715584"",""lewis5sf""";;;;;;;;;;;
"1773591087514300530,""Fri Mar 29 06:00:41 +0000 2024"",""7"",""Lewis Hamilton in Binondo Manila!!! https://t.co/EGtv8vewnQ"",""1773591087514300530"",""https://pbs.twimg.com/media/GJ0PrwdagAAm0dl.jpg"","""",""in"",""Shenzhen Sorting Center "",""1"",""0"",""0"",""https://twitter.com/saintjingyin/status/1773591087514300530"",""1539917437801738241"",""saintjingyin""";;;;;;;;;;;
"1773590362814112209,""Fri Mar 29 05:57:48 +0000 2024"",""7"",""#F1: Felipe Massa ngamuk setelah balapan. Lewis Hamilton jadi pembalap terakhir yang dapat pertolongan marshal dan crane buat balik ke lintasan (setelahnya marshal dilarang bantuin pembalap lagi)"",""1773590362814112209"","""","""",""in"",""Jakarta, Indonesia"",""0"",""2"",""1"",""https://twitter.com/RF1_Racing/status/1773590362814112209"",""148798002"",""RF1_Racing""";;;;;;;;;;;
"1773575209506754836,""Fri Mar 29 04:57:36 +0000 2024"",""379"",""lewis hamilton: https://t.co/OvhWgDlXDc"",""1773575209506754836"",""https://pbs.twimg.com/ext_tw_video_thumb/1773575194277216256/pu/img/ZZj9dMQZkEE8pwvE.jpg"","""",""in"","""",""0"",""1"",""19"",""https://twitter.com/sargeqnt/status/1773575209506754836"",""1662294493092102144"",""sargeqnt""";;;;;;;;;;;
"1773548815422792084,""Fri Mar 29 04:11:29 +0000 2024"",""0"",""@astoridulfitri ya ngga bisa carlos mau tp ferrari ga mau ya gabisa lagian 2025 jg lewis hamilton yg gantiin carlos di ferrari"",""1773563606434472204"","""",""astoridulfitri"",""in"",""20, Indonesia"",""0"",""1"",""0"",""https://twitter.com/starkozzz/status/1773563606434472204"",""1372458860561141760"",""starkozzz""";;;;;;;;;;;
"1773542899919045039,""Fri Mar 29 03:36:29 +0000 2024"",""1"",""1° lugar - Lewis Hamilton https://t.co/rPu1c4z8Fb"",""1773554799830544431"",""https://pbs.twimg.com/media/GJzur2TX0AAXe8D.jpg"",""rpg_gabi"",""in"","""",""0"",""1"",""0"",""https://twitter.com/rpg_gabi/status/1773554799830544431"",""1750294274132869120"",""rpg_gabi""";;;;;;;;;;;
"1773516952306176474,""Fri Mar 29 03:00:28 +0000 2024"",""2"",""@i2iry Lewis Hamilton"",""1773545735390155180"","""",""i2iry"",""in"",""the eras tour"",""0"",""0"",""0"",""https://twitter.com/formula_han/status/1773545735390155180"",""574152517"",""formula_han""";;;;;;;;;;;
"1773516952306176474,""Fri Mar 29 02:31:41 +0000 2024"",""0"",""@i2iry Lewis Hamilton"",""1773538488576582033"","""",""i2iry"",""in"",""Paradise ♛ "",""0"",""0"",""0"",""https://twitter.com/zherzberg3/status/1773538488576582033"",""352580846"",""zherzberg3""";;;;;;;;;;;
"1773516952306176474,""Fri Mar 29 02:09:57 +0000 2024"",""0"",""@i2iry Lewis Hamilton"",""1773533020294672531"","""",""i2iry"",""in"","""",""0"",""0"",""0"",""https://twitter.com/rpg_gabi/status/1773533020294672531"",""1750294274132869120"",""rpg_gabi""";;;;;;;;;;;
"1773516952306176474,""Fri Mar 29 01:56:15 +0000 2024"",""0"",""@i2iry Lewis Hamilton"",""1773529573583634518"","""",""i2iry"",""in"",""WHEEL BUXTON KNOWLEGE"",""0"",""0"",""0"",""https://twitter.com/wheelbuxtonfact/status/1773529573583634518"",""1466380723397410827"",""wheelbuxtonfact""";;;;;;;;;;;
"1773510855314837980,""Fri Mar 29 01:51:10 +0000 2024"",""2"",""@APVLLO17 Messi Lebron Mbappe Lewis Hamilton Gavi"",""1773528293767065866"","""",""APVLLO17"",""in"","" Atlantic Ocean"",""0"",""1"",""0"",""https://twitter.com/Choute_tel/status/1773528293767065866"",""864299817576673281"",""Choute_tel""";;;;;;;;;;;
"1773516952306176474,""Fri Mar 29 01:49:27 +0000 2024"",""0"",""@i2iry Lewis Hamilton"",""1773527863288877447"","""",""i2iry"",""in"",""still we rise 44"",""0"",""0"",""0"",""https://twitter.com/rowis44/status/1773527863288877447"",""1533184966330404871"",""rowis44""";;;;;;;;;;;
"1773523534561624071,""Fri Mar 29 01:40:39 +0000 2024"",""0"",""@tk8girl brahmin dias bestie"",""1773525645898756146"","""",""tk8girl"",""in"",""81"",""0"",""0"",""0"",""https://twitter.com/the44girly/status/1773525645898756146"",""1600635645029908483"",""the44girly""";;;;;;;;;;;
"1773518657898815693,""Fri Mar 29 01:33:51 +0000 2024"",""9"",""@sebsclaren lewis hamilton pre 2016:"",""1773523934689788033"","""",""sebsclaren"",""in"",""SV5 PG8 || 21"",""0"",""1"",""0"",""https://twitter.com/scuderaiya/status/1773523934689788033"",""770781013664473088"",""scuderaiya""";;;;;;;;;;;
"1773516952306176474,""Fri Mar 29 01:10:25 +0000 2024"",""1"",""@i2iry Lewis Hamilton"",""1773518037674569813"","""",""i2iry"",""in"",""Belgium (fr/en)"",""0"",""0"",""0"",""https://twitter.com/GL_Aminne/status/1773518037674569813"",""1401922293304016900"",""GL_Aminne""";;;;;;;;;;;
"1773516952306176474,""Fri Mar 29 01:06:40 +0000 2024"",""2"",""@i2iry Lewis Hamilton"",""1773517097210974327"","""",""i2iry"",""in"","""",""0"",""0"",""0"",""https://twitter.com/OscarReddington/status/1773517097210974327"",""1384228925421752320"",""OscarReddington""";;;;;;;;;;;
"1773516952306176474,""Fri Mar 29 01:06:25 +0000 2024"",""0"",""@i2iry Lewis Hamilton"",""1773517033851806126"","""",""i2iry"",""in"","""",""0"",""0"",""0"",""https://twitter.com/rohid95/status/1773517033851806126"",""1356093248880652289"",""rohid95""";;;;;;;;;;;
"1773481442477281763,""Fri Mar 29 01:02:52 +0000 2024"",""1"",""@elchiringuitotv Facil. Sir lewis hamilton"",""1773516137457651721"","""",""elchiringuitotv"",""in"",""Spain"",""0"",""0"",""0"",""https://twitter.com/RosaThefat/status/1773516137457651721"",""1669403428299108354"",""RosaThefat""";;;;;;;;;;;
"1773060516618908020,""Thu Mar 28 17:05:48 +0000 2024"",""0"",""@MereOfSunsetz pagi"",""1773396079935177098"","""",""MereOfSunsetz"",""in"","""",""0"",""1"",""0"",""https://twitter.com/lewis5sf/status/1773396079935177098"",""1660474981883715584"",""lewis5sf""";;;;;;;;;;;
"1773008941187744192,""Thu Mar 28 17:05:40 +0000 2024"",""0"",""@max7sf @hunter8sf hehehehehe itu artinya gw"",""1773396047152185747"","""",""max7sf"",""in"","""",""0"",""0"",""0"",""https://twitter.com/lewis5sf/status/1773396047152185747"",""1660474981883715584"",""lewis5sf""";;;;;;;;;;;
"1772467454280626479,""Thu Mar 28 17:05:27 +0000 2024"",""0"",""@max7sf @alexandra2sf @charles7sf takut ditinggal di pom bensin"",""1773395992697803164"","""",""max7sf"",""in"","""",""0"",""0"",""0"",""https://twitter.com/lewis5sf/status/1773395992697803164"",""1660474981883715584"",""lewis5sf""";;;;;;;;;;;
"1772467454280626479,""Thu Mar 28 17:04:52 +0000 2024"",""0"",""@max7sf @alexandra2sf @charles7sf semua orang jahat sama uwis &gt";__&lt;",1773395847092539905"","""",""max7sf"",""in"","""",""0"",""0"",""0"",""https://twitter.com/lewis5sf/status/1773395847092539905"",""1660474981883715584"",""lewis5sf""";;;;;;;;;
"1772467454280626479,""Thu Mar 28 17:04:40 +0000 2024"",""0"",""@max7sf @charles7sf @alexandra2sf suka aku max?"",""1773395793896181825"","""",""max7sf"",""in"","""",""0"",""0"",""0"",""https://twitter.com/lewis5sf/status/1773395793896181825"",""1660474981883715584"",""lewis5sf""";;;;;;;;;;;
"1771771140404346911,""Thu Mar 28 17:03:51 +0000 2024"",""0"",""@max7sf @carlosainz4sf makanya gw bawel belum siap kiamat"",""1773395591554568654"","""",""max7sf"",""in"","""",""0"",""0"",""0"",""https://twitter.com/lewis5sf/status/1773395591554568654"",""1660474981883715584"",""lewis5sf""";;;;;;;;;;;
"1773060488974201141,""Thu Mar 28 17:03:38 +0000 2024"",""0"",""@max7sf @hunter8sf hehehe anak km max"",""1773395536458190889"","""",""max7sf"",""in"","""",""0"",""0"",""0"",""https://twitter.com/lewis5sf/status/1773395536458190889"",""1660474981883715584"",""lewis5sf""";;;;;;;;;;;
"1772574604692729992,""Thu Mar 28 17:03:31 +0000 2024"",""0"",""@gasly6sf @matt5sf @GustavOfFlash kecewa"",""1773395505172677044"","""",""gasly6sf"",""in"","""",""0"",""0"",""0"",""https://twitter.com/lewis5sf/status/1773395505172677044"",""1660474981883715584"",""lewis5sf""";;;;;;;;;;;
"1773008941187744192,""Thu Mar 28 17:02:56 +0000 2024"",""0"",""@gasly6sf kasar "",""1773395361752846427"","""",""gasly6sf"",""in"","""",""0"",""0"",""0"",""https://twitter.com/lewis5sf/status/1773395361752846427"",""1660474981883715584"",""lewis5sf""";;;;;;;;;;;
"1773007224295583960,""Thu Mar 28 17:02:49 +0000 2024"",""0"",""@gasly6sf @GustavOfFlash gt aja balesannya?"",""1773395331218313642"","""",""gasly6sf"",""in"","""",""0"",""0"",""0"",""https://twitter.com/lewis5sf/status/1773395331218313642"",""1660474981883715584"",""lewis5sf""";;;;;;;;;;;
"1772469101404782973,""Thu Mar 28 17:02:37 +0000 2024"",""0"",""@gasly6sf gak pernah diajakin bgst"",""1773395281767473226"","""",""gasly6sf"",""in"","""",""0"",""0"",""0"",""https://twitter.com/lewis5sf/status/1773395281767473226"",""1660474981883715584"",""lewis5sf""";;;;;;;;;;;
"1772994246410170703,""Thu Mar 28 17:02:00 +0000 2024"",""0"",""@matt5sf @anya6sf @paul6sf @gasly6sf @charles7sf udah bgst"",""1773395124724302253"","""",""matt5sf"",""in"","""",""0"",""0"",""0"",""https://twitter.com/lewis5sf/status/1773395124724302253"",""1660474981883715584"",""lewis5sf""";;;;;;;;;;;
"1772994246410170703,""Thu Mar 28 17:01:46 +0000 2024"",""0"",""@matt5sf @anya6sf @paul6sf @gasly6sf @charles7sf iya terus"",""1773395064628408340"","""",""matt5sf"",""in"","""",""0"",""0"",""0"",""https://twitter.com/lewis5sf/status/1773395064628408340"",""1660474981883715584"",""lewis5sf""";;;;;;;;;;;
"1772994246410170703,""Thu Mar 28 17:01:35 +0000 2024"",""0"",""@matt5sf @gasly6sf @anya6sf @paul6sf @charles7sf kenapa si"",""1773395020562985195"","""",""matt5sf"",""in"","""",""0"",""0"",""0"",""https://twitter.com/lewis5sf/status/1773395020562985195"",""1660474981883715584"",""lewis5sf""";;;;;;;;;;;
"1772994246410170703,""Thu Mar 28 17:01:30 +0000 2024"",""0"",""@matt5sf @gasly6sf @paul6sf @charles7sf cuek bgt"",""1773394996932333958"","""",""matt5sf"",""in"","""",""0"",""0"",""0"",""https://twitter.com/lewis5sf/status/1773394996932333958"",""1660474981883715584"",""lewis5sf""";;;;;;;;;;;
"1772994246410170703,""Thu Mar 28 17:01:23 +0000 2024"",""0"",""@matt5sf @anya6sf @paul6sf @gasly6sf @charles7sf aku yang gamau"",""1773394971632230413"","""",""matt5sf"",""in"","""",""0"",""0"",""0"",""https://twitter.com/lewis5sf/status/1773394971632230413"",""1660474981883715584"",""lewis5sf""";;;;;;;;;;;
"1772989996523278366,""Thu Mar 28 17:01:15 +0000 2024"",""0"",""@matt5sf @alexandra2sf @tyla2sf hehehe /kejilat"",""1773394937868120371"","""",""matt5sf"",""in"","""",""0"",""0"",""0"",""https://twitter.com/lewis5sf/status/1773394937868120371"",""1660474981883715584"",""lewis5sf""";;;;;;;;;;;
"1772989996523278366,""Thu Mar 28 17:01:03 +0000 2024"",""0"",""@matt5sf @alexandra2sf @tyla2sf galak bgt"",""1773394886756319519"","""",""IQBAALcekikikan"",""in"","""",""0"",""0"",""0"",""https://twitter.com/lewis5sf/status/1773394886756319519"",""1660474981883715584"",""lewis5sf""";;;;;;;;;;;
"1772665322362818611,""Thu Mar 28 17:00:57 +0000 2024"",""0"",""@abrams9sf aku disini acie"",""1773394858641850448"","""",""abrams9sf"",""in"","""",""0"",""0"",""0"",""https://twitter.com/lewis5sf/status/1773394858641850448"",""1660474981883715584"",""lewis5sf""";;;;;;;;;;;
"1772469149404463482,""Thu Mar 28 16:51:36 +0000 2024"",""0"",""@olivia3sf ini aku on lagi by"",""1773392508158144582"","""",""olivia3sf"",""in"","""",""0"",""1"",""0"",""https://twitter.com/lewis5sf/status/1773392508158144582"",""1660474981883715584"",""lewis5sf""";;;;;;;;;;;
"1772469149404463482,""Thu Mar 28 16:51:25 +0000 2024"",""0"",""@rain9sf aku balik ya"",""1773392460296905210"","""",""rain9sf"",""in"","""",""0"",""0"",""0"",""https://twitter.com/lewis5sf/status/1773392460296905210"",""1660474981883715584"",""lewis5sf""";;;;;;;;;;;
"1773391779481432554,""Thu Mar 28 16:51:01 +0000 2024"",""0"",""@jst_nanaa Upepo itakubeba?"",""1773392359717253251"","""",""jst_nanaa"",""in"","""",""0"",""1"",""0"",""https://twitter.com/__mwangemi/status/1773392359717253251"",""968927054413647872"",""__mwangemi""";;;;;;;;;;;
"1773391658874462531,""Thu Mar 28 16:50:45 +0000 2024"",""0"",""@MereOfSunsetz fabio udah bobo huft"",""1773392295062319462"","""",""MereOfSunsetz"",""in"","""",""0"",""1"",""0"",""https://twitter.com/lewis5sf/status/1773392295062319462"",""1660474981883715584"",""lewis5sf""";;;;;;;;;;;
"1773392218197553361,""Thu Mar 28 16:50:27 +0000 2024"",""0"",""anjg lah belum siap pisah"",""1773392218197553361"","""","""",""in"","""",""0"",""1"",""0"",""https://twitter.com/lewis5sf/status/1773392218197553361"",""1660474981883715584"",""lewis5sf""";;;;;;;;;;;
"1773392063641555412,""Thu Mar 28 16:50:17 +0000 2024"",""0"",""@MereOfSunsetz ikut"",""1773392178200666173"","""",""MereOfSunsetz"",""in"","""",""0"",""1"",""0"",""https://twitter.com/lewis5sf/status/1773392178200666173"",""1660474981883715584"",""lewis5sf""";;;;;;;;;;;
"1773391356016341203,""Thu Mar 28 16:49:45 +0000 2024"",""0"",""@max7sf meks mobil lu ada jampi jampinya ya"",""1773392041403437091"","""",""max7sf"",""in"","""",""0"",""0"",""0"",""https://twitter.com/lewis5sf/status/1773392041403437091"",""1660474981883715584"",""lewis5sf""";;;;;;;;;;;
"1773391356016341203,""Thu Mar 28 16:49:21 +0000 2024"",""0"",""@max7sf mau ngobrol sama lu"",""1773391942686322851"","""",""max7sf"",""in"","""",""0"",""0"",""0"",""https://twitter.com/lewis5sf/status/1773391942686322851"",""1660474981883715584"",""lewis5sf""";;;;;;;;;;;
"1773391356016341203,""Thu Mar 28 16:49:17 +0000 2024"",""0"",""@max7sf hargai effort gw"",""1773391924671459695"","""",""max7sf"",""in"","""",""0"",""0"",""0"",""https://twitter.com/lewis5sf/status/1773391924671459695"",""1660474981883715584"",""lewis5sf""";;;;;;;;;;;
"1773391356016341203,""Thu Mar 28 16:49:12 +0000 2024"",""0"",""@max7sf jawab lah bjingaaaan"",""1773391904291655902"","""",""max7sf"",""in"","""",""0"",""0"",""0"",""https://twitter.com/lewis5sf/status/1773391904291655902"",""1660474981883715584"",""lewis5sf""";;;;;;;;;;;
"1772469149404463482,""Thu Mar 28 16:48:53 +0000 2024"",""0"",""@scodelario2sf kamu enggak kan? "",""1773391825107353688"","""",""scodelario2sf"",""in"","""",""0"",""0"",""0"",""https://twitter.com/lewis5sf/status/1773391825107353688"",""1660474981883715584"",""lewis5sf""";;;;;;;;;;;
"1771230311902319026,""Thu Mar 28 16:48:37 +0000 2024"",""0"",""@pecco7sf keinget chara di ca sebelah ya? "",""1773391757809705356"","""",""pecco7sf"",""in"","""",""0"",""1"",""0"",""https://twitter.com/lewis5sf/status/1773391757809705356"",""1660474981883715584"",""lewis5sf""";;;;;;;;;;;
"1773391658874462531,""Thu Mar 28 16:48:14 +0000 2024"",""0"",""kangen cowokku dah"",""1773391658874462531"","""","""",""in"","""",""0"",""1"",""0"",""https://twitter.com/lewis5sf/status/1773391658874462531"",""1660474981883715584"",""lewis5sf""";;;;;;;;;;;
"1772537798165233790,""Thu Mar 28 16:47:12 +0000 2024"",""0"",""@alexandra2sf ngh enak &gt";&lt;",1773391402220888569"","""",""alexandra2sf"",""in"","""",""0"",""0"",""0"",""https://twitter.com/lewis5sf/status/1773391402220888569"",""1660474981883715584"",""lewis5sf""";;;;;;;;;
"1772537850539426070,""Thu Mar 28 16:47:03 +0000 2024"",""0"",""@paul6sf takut"",""1773391360474943794"","""",""paul6sf"",""in"","""",""0"",""0"",""0"",""https://twitter.com/lewis5sf/status/1773391360474943794"",""1660474981883715584"",""lewis5sf""";;;;;;;;;;;
"1772540645133136159,""Thu Mar 28 16:46:49 +0000 2024"",""0"",""@brandy7sf udah gak sayang ya?"",""1773391303189168437"","""",""brandy7sf"",""in"","""",""0"",""0"",""0"",""https://twitter.com/lewis5sf/status/1773391303189168437"",""1660474981883715584"",""lewis5sf""";;;;;;;;;;;
"1773390610852122786,""Thu Mar 28 16:46:18 +0000 2024"",""0"",""@max7sf udah mandi belum"",""1773391173090218441"","""",""max7sf"",""in"","""",""0"",""1"",""0"",""https://twitter.com/lewis5sf/status/1773391173090218441"",""1660474981883715584"",""lewis5sf""";;;;;;;;;;;
"1773390610852122786,""Thu Mar 28 16:46:06 +0000 2024"",""0"",""@max7sf max jawab gw"",""1773391125434536451"","""",""max7sf"",""in"","""",""0"",""1"",""0"",""https://twitter.com/lewis5sf/status/1773391125434536451"",""1660474981883715584"",""lewis5sf""";;;;;;;;;;;
"1773390610852122786,""Thu Mar 28 16:46:01 +0000 2024"",""0"",""@max7sf udah mam belum"",""1773391102361649618"","""",""max7sf"",""in"","""",""0"",""1"",""0"",""https://twitter.com/lewis5sf/status/1773391102361649618"",""1660474981883715584"",""lewis5sf""";;;;;;;;;;;
"1773390610852122786,""Thu Mar 28 16:45:51 +0000 2024"",""0"",""@max7sf lagi apa max"",""1773391061437841800"","""",""max7sf"",""in"","""",""0"",""1"",""0"",""https://twitter.com/lewis5sf/status/1773391061437841800"",""1660474981883715584"",""lewis5sf""";;;;;;;;;;;
"1773341884930314316,""Thu Mar 28 16:18:44 +0000 2024"",""0"",""@hunter8sf @SweetzFlash LU TIAP HARI MELUKIS YA"",""1773384238076973237"","""",""hunter8sf"",""in"","""",""0"",""1"",""0"",""https://twitter.com/lewis5sf/status/1773384238076973237"",""1660474981883715584"",""lewis5sf""";;;;;;;;;;;
"1773383983461802281,""Thu Mar 28 16:17:44 +0000 2024"",""0"",""lagi apa"",""1773383983461802281"","""","""",""in"","""",""0"",""1"",""0"",""https://twitter.com/lewis5sf/status/1773383983461802281"",""1660474981883715584"",""lewis5sf""";;;;;;;;;;;
"1773377440909250878,""Thu Mar 28 15:51:44 +0000 2024"",""0"",""lewis hamilton"",""1773377440909250878"","""","""",""in"",""she/her"",""0"",""0"",""0"",""https://twitter.com/vnnista_/status/1773377440909250878"",""1226550767831724032"",""vnnista_""";;;;;;;;;;;
"1773374465428140218,""Thu Mar 28 15:39:54 +0000 2024"",""1"",""lewis hamilton &gt";&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;",1773374465428140218"","""","""",""in"","""",""0"",""0"",""1"",""https://twitter.com/lewisplace/status/1773374465428140218"",""1158068126610800642"",""lewisplace"""
